datetime,t2m
2018-06-29,291.16617
2018-06-29,292.43573
2018-06-29,292.61472
2018-06-29,292.73062
2018-06-29,293.45767
2018-06-29,293.98758
2018-06-29,294.2415
2018-06-29,294.70828
2018-06-29,295.42194
2018-06-29,295.6293
2018-06-29,295.7886
2018-06-29,295.5954
2018-06-29,295.06155
2018-06-29,293.5775
2018-06-29,292.81186
2018-06-29,292.34503
2018-06-29,292.46252
2018-06-29,292.3742
2018-06-30,292.3734
2018-06-30,292.05328
2018-06-30,291.94208
2018-06-30,291.79465
2018-06-30,292.0249
2018-06-30,292.84497
2018-06-30,293.88742
2018-06-30,295.30127
2018-06-30,296.835
2018-06-30,298.20468
2018-06-30,299.67767
2018-06-30,299.8685
2018-06-30,299.54678
2018-06-30,298.91043
2018-06-30,298.6029
2018-06-30,298.1408
2018-06-30,297.2939
2018-06-30,296.1868
2018-06-30,294.46542
2018-06-30,292.85208
2018-06-30,291.5841
2018-06-30,290.5921
2018-06-30,289.80515
2018-06-30,289.06235
2018-07-01,288.5212
2018-07-01,288.0612
2018-07-01,287.56006
2018-07-01,287.0289
2018-07-01,286.87296
2018-07-01,287.84323
2018-07-01,289.29315
2018-07-01,290.27322
2018-07-01,291.57434
2018-07-01,292.72473
2018-07-01,293.63696
2018-07-01,294.51654
2018-07-01,294.88458
2018-07-01,295.4627
2018-07-01,295.3857
2018-07-01,295.3857
2018-07-01,295.0203
2018-07-01,294.30774
2018-07-01,292.94855
2018-07-01,291.0869
2018-07-01,289.9548
2018-07-01,291.0706
2018-07-01,290.50616
2018-07-01,287.64685
2018-07-02,286.5343
2018-07-02,286.23676
2018-07-02,286.11667
2018-07-02,286.3777
2018-07-02,285.95682
2018-07-02,287.86218
2018-07-02,290.32086
2018-07-02,291.2272
2018-07-02,292.0461
2018-07-02,293.25067
2018-07-02,294.44543
2018-07-02,295.41116
2018-07-02,296.0167
2018-07-02,296.65225
2018-07-02,296.8728
2018-07-02,296.85452
2018-07-02,296.66333
2018-07-02,295.83856
2018-07-02,294.55048
2018-07-02,293.90057
2018-07-02,292.99423
2018-07-02,292.2993
2018-07-02,291.54303
2018-07-02,291.3923
2018-07-03,291.02362
2018-07-03,290.67386
2018-07-03,290.61252
2018-07-03,290.52118
2018-07-03,290.22037
2018-07-03,291.2507
2018-07-03,292.46698
2018-07-03,293.051
2018-07-03,294.55115
2018-07-03,296.1446
2018-07-03,297.64212
2018-07-03,298.52887
2018-07-03,299.34128
2018-07-03,299.57422
2018-07-03,299.61142
2018-07-03,299.58923
2018-07-03,299.28973
2018-07-03,298.65024
2018-07-03,297.2708
2018-07-03,296.2842
2018-07-03,295.29175
2018-07-03,294.3058
2018-07-03,293.34006
2018-07-03,292.4324
2018-07-04,291.83862
2018-07-04,291.31137
2018-07-04,290.8272
2018-07-04,290.3463
2018-07-04,290.35934
2018-07-04,292.8474
2018-07-04,294.90088
2018-07-04,296.5426
2018-07-04,297.56445
2018-07-04,298.5465
2018-07-04,299.29364
2018-07-04,299.52005
2018-07-04,300.01532
2018-07-04,300.19672
2018-07-04,300.08447
2018-07-04,299.92984
2018-07-04,299.51224
2018-07-04,298.41797
2018-07-04,297.57687
2018-07-04,297.06396
2018-07-04,296.4356
2018-07-04,294.9185
2018-07-04,293.91818
2018-07-04,293.17563
2018-07-05,292.54724
2018-07-05,291.7825
2018-07-05,291.11627
2018-07-05,290.58316
2018-07-05,291.08755
2018-07-05,293.3505
2018-07-05,295.45227
2018-07-05,296.56805
2018-07-05,297.90768
2018-07-05,298.72137
2018-07-05,299.59378
2018-07-05,300.245
2018-07-05,301.02933
2018-07-05,301.62314
2018-07-05,301.98462
2018-07-05,302.00354
2018-07-05,301.76276
2018-07-05,301.03912
2018-07-05,299.47504
2018-07-05,297.84244
2018-07-05,296.59155
2018-07-05,295.63104
2018-07-05,294.81476
2018-07-05,294.0102
2018-07-06,293.10254
2018-07-06,292.58054
2018-07-06,292.33127
2018-07-06,291.87778
2018-07-06,292.50876
2018-07-06,294.00107
2018-07-06,296.3534
2018-07-06,296.37164
2018-07-06,297.4346
2018-07-06,298.09103
2018-07-06,299.1951
2018-07-06,299.83197
2018-07-06,300.23328
2018-07-06,300.57257
2018-07-06,300.98563
2018-07-06,299.91614
2018-07-06,298.13736
2018-07-06,297.5625
2018-07-06,296.79645
2018-07-06,294.94266
2018-07-06,294.30383
2018-07-06,293.75833
2018-07-06,293.09668
2018-07-06,292.7652
2018-07-07,292.45
2018-07-07,292.0722
2018-07-07,291.53387
2018-07-07,291.28528
2018-07-07,291.3081
2018-07-07,291.62003
2018-07-07,292.2608
2018-07-07,294.0337
2018-07-07,294.5942
2018-07-07,294.64966
2018-07-07,294.80954
2018-07-07,294.29468
2018-07-07,295.01245
2018-07-07,295.64606
2018-07-07,296.4604
2018-07-07,296.9576
2018-07-07,297.15012
2018-07-07,296.72925
2018-07-07,295.9795
2018-07-07,294.33383
2018-07-07,293.77136
2018-07-07,293.31528
2018-07-07,292.90808
2018-07-07,292.74823
2018-07-08,292.38477
2018-07-08,292.06503
2018-07-08,291.38577
2018-07-08,290.89246
2018-07-08,290.83307
2018-07-08,292.14594
2018-07-08,293.53452
2018-07-08,294.34753
2018-07-08,295.75635
2018-07-08,296.96677
2018-07-08,297.92856
2018-07-08,298.72922
2018-07-08,299.0176
2018-07-08,299.27405
2018-07-08,298.74225
2018-07-08,298.8643
2018-07-08,298.05972
2018-07-08,297.20688
2018-07-08,296.30054
2018-07-08,294.2151
2018-07-08,292.99356
2018-07-08,292.1453
2018-07-08,291.34335
2018-07-08,290.9127
2018-07-09,291.54694
2018-07-09,290.7039
2018-07-09,290.5003
2018-07-09,290.68234
2018-07-09,290.4207
2018-07-09,290.48593
2018-07-09,291.18872
2018-07-09,291.36618
2018-07-09,292.11072
2018-07-09,293.4973
2018-07-09,293.59714
2018-07-09,293.89795
2018-07-09,294.28818
2018-07-09,294.7149
2018-07-09,294.219
2018-07-09,293.66174
2018-07-09,293.2696
2018-07-09,292.8657
2018-07-09,292.43893
2018-07-09,292.31693
2018-07-09,291.89407
2018-07-09,291.77206
2018-07-09,290.9923
2018-07-09,290.7215
2018-07-10,290.64777
2018-07-10,290.34305
2018-07-10,289.93457
2018-07-10,289.47586
2018-07-10,289.56458
2018-07-10,291.48886
2018-07-10,293.1019
2018-07-10,294.13547
2018-07-10,294.81998
2018-07-10,295.71457
2018-07-10,296.8878
2018-07-10,297.84113
2018-07-10,297.32367
2018-07-10,297.95206
2018-07-10,298.44016
2018-07-10,298.4036
2018-07-10,298.29266
2018-07-10,297.83853
2018-07-10,296.6392
2018-07-10,295.09012
2018-07-10,293.76093
2018-07-10,292.71625
2018-07-10,292.06308
2018-07-10,291.75183
2018-07-11,291.49213
2018-07-11,291.56653
2018-07-11,291.80206
2018-07-11,291.08496
2018-07-11,290.3587
2018-07-11,292.2993
2018-07-11,294.79388
2018-07-11,296.0128
2018-07-11,297.66037
2018-07-11,298.68158
2018-07-11,299.124
2018-07-11,299.94418
2018-07-11,300.53604
2018-07-11,300.26523
2018-07-11,299.2734
2018-07-11,297.06464
2018-07-11,296.97458
2018-07-11,296.6999
2018-07-11,296.09106
2018-07-11,295.05618
2018-07-11,294.17593
2018-07-11,293.55475
2018-07-11,293.0138
2018-07-11,292.59946
2018-07-12,292.20206
2018-07-12,291.66635
2018-07-12,291.47385
2018-07-12,291.04318
2018-07-12,290.837
2018-07-12,291.80728
2018-07-12,292.67123
2018-07-12,293.31134
2018-07-12,293.9293
2018-07-12,295.52274
2018-07-12,296.59155
2018-07-12,297.1038
2018-07-12,297.69562
2018-07-12,298.5315
2018-07-12,299.54813
2018-07-12,299.70602
2018-07-12,299.67014
2018-07-12,299.323
2018-07-12,297.90182
2018-07-12,296.20395
2018-07-12,296.617
2018-07-12,295.233
2018-07-12,293.36877
2018-07-12,293.30353
2018-07-13,293.25394
2018-07-13,292.93942
2018-07-13,292.5727
2018-07-13,292.10614
2018-07-13,291.8197
2018-07-13,292.27383
2018-07-13,293.47577
2018-07-13,295.2676
2018-07-13,296.58698
2018-07-13,297.76935
2018-07-13,298.923
2018-07-13,299.57486
2018-07-13,299.89722
2018-07-13,300.27438
2018-07-13,300.54776
2018-07-13,300.53732
2018-07-13,300.17975
2018-07-13,299.27863
2018-07-13,297.70346
2018-07-13,296.24704
2018-07-13,295.15015
2018-07-13,294.24707
2018-07-13,293.45358
2018-07-13,292.73584
2018-07-14,292.1923
2018-07-14,291.77728
2018-07-14,291.5006
2018-07-14,291.2174
2018-07-14,291.18478
2018-07-14,292.8311
2018-07-14,294.89307
2018-07-14,296.70248
2018-07-14,298.37228
2018-07-14,299.7752
2018-07-14,300.4773
2018-07-14,300.77615
2018-07-14,300.99475
2018-07-14,300.97192
2018-07-14,300.83032
2018-07-14,300.79703
2018-07-14,299.96768
2018-07-14,299.522
2018-07-14,298.14456
2018-07-14,296.8206
2018-07-14,295.16516
2018-07-14,294.13025
2018-07-14,293.40857
2018-07-14,293.24023
2018-07-15,293.33746
2018-07-15,292.65558
2018-07-15,291.64548
2018-07-15,290.97794
2018-07-15,291.09277
2018-07-15,293.26633
2018-07-15,296.30707
2018-07-15,297.02548
2018-07-15,298.3853
2018-07-15,299.51874
2018-07-15,300.3879
2018-07-15,301.13177
2018-07-15,301.6277
2018-07-15,301.61856
2018-07-15,301.51285
2018-07-15,301.10437
2018-07-15,300.1752
2018-07-15,299.4039
2018-07-15,298.0571
2018-07-15,295.99124
2018-07-15,295.2415
2018-07-15,294.47675
2018-07-15,293.71655
2018-07-15,293.0523
2018-07-16,292.4226
2018-07-16,291.8223
2018-07-16,291.25397
2018-07-16,290.75153
2018-07-16,290.53946
2018-07-16,292.63208
2018-07-16,294.97266
2018-07-16,296.16742
2018-07-16,297.91617
2018-07-16,299.56836
2018-07-16,300.8962
2018-07-16,301.07306
2018-07-16,301.81757
2018-07-16,302.29913
2018-07-16,302.49164
2018-07-16,302.46945
2018-07-16,302.31024
2018-07-16,301.28903
2018-07-16,299.71387
2018-07-16,297.92465
2018-07-16,296.75793
2018-07-16,296.89694
2018-07-16,296.52368
2018-07-16,295.4255
2018-07-17,294.34232
2018-07-17,294.20856
2018-07-17,293.74463
2018-07-17,293.265
2018-07-17,293.04904
2018-07-17,293.5417
2018-07-17,294.2151
2018-07-17,294.59225
2018-07-17,294.7991
2018-07-17,295.35568
2018-07-17,296.09695
2018-07-17,297.3811
2018-07-17,298.4532
2018-07-17,299.55988
2018-07-17,300.21304
2018-07-17,300.28482
2018-07-17,299.47046
2018-07-17,297.5762
2018-07-17,297.0542
2018-07-17,296.31488
2018-07-17,295.5123
2018-07-17,294.85587
2018-07-17,294.18442
2018-07-17,293.76288
2018-07-18,293.4973
2018-07-18,293.2709
2018-07-18,293.11298
2018-07-18,293.11038
2018-07-18,293.2885
2018-07-18,294.30447
2018-07-18,295.90576
2018-07-18,297.27344
2018-07-18,299.15335
2018-07-18,300.08905
2018-07-18,300.5876
2018-07-18,300.91058
2018-07-18,301.10046
2018-07-18,301.17288
2018-07-18,301.02084
2018-07-18,300.5158
2018-07-18,299.95267
2018-07-18,299.08353
2018-07-18,297.9625
2018-07-18,297.07376
2018-07-18,296.44473
2018-07-18,295.39548
2018-07-18,294.4624
2018-07-18,293.7459
2018-07-19,293.26828
2018-07-19,293.27676
2018-07-19,293.0934
2018-07-19,293.3407
2018-07-19,293.44186
2018-07-19,293.8451
2018-07-19,294.70056
2018-07-19,295.19257
2018-07-19,295.72958
2018-07-19,296.7984
2018-07-19,297.52203
2018-07-19,298.22742
2018-07-19,298.6137
2018-07-19,298.85318
2018-07-19,299.22577
2018-07-19,299.36084
2018-07-19,298.62283
2018-07-19,298.3599
2018-07-19,297.7452
2018-07-19,296.3423
2018-07-19,295.30545
2018-07-19,294.29077
2018-07-19,293.61868
2018-07-19,293.2696
2018-07-20,292.90158
2018-07-20,292.50223
2018-07-20,292.11658
2018-07-20,291.76096
2018-07-20,291.5541
2018-07-20,292.88068
2018-07-20,295.56384
2018-07-20,297.49463
2018-07-20,298.92365
2018-07-20,300.2502
2018-07-20,301.24402
2018-07-20,301.90826
2018-07-20,302.6169
2018-07-20,302.9164
2018-07-20,302.96667
2018-07-20,302.83484
2018-07-20,302.33893
2018-07-20,301.13046
2018-07-20,299.20947
2018-07-20,297.25974
2018-07-20,295.59842
2018-07-20,295.34003
2018-07-20,296.44214
2018-07-20,295.9795
2018-07-21,295.2167
2018-07-21,293.3505
2018-07-21,293.11102
2018-07-21,293.18866
2018-07-21,293.6226
2018-07-21,294.10938
2018-07-21,297.0072
2018-07-21,297.8829
2018-07-21,299.56378
2018-07-21,300.88577
2018-07-21,302.06097
2018-07-21,302.96143
2018-07-21,303.75424
2018-07-21,304.24167
2018-07-21,304.37283
2018-07-21,304.26648
2018-07-21,303.63354
2018-07-21,302.33176
2018-07-21,301.29034
2018-07-21,299.34128
2018-07-21,297.96576
2018-07-21,297.48615
2018-07-21,296.00168
2018-07-21,295.15668
2018-07-22,294.19748
2018-07-22,293.7557
2018-07-22,293.50122
2018-07-22,293.36746
2018-07-22,293.40335
2018-07-22,294.1342
2018-07-22,295.0118
2018-07-22,295.54034
2018-07-22,296.7175
2018-07-22,298.06757
2018-07-22,298.5961
2018-07-22,299.05612
2018-07-22,299.68448
2018-07-22,299.98138
2018-07-22,300.01727
2018-07-22,300.03424
2018-07-22,299.86914
2018-07-22,298.6907
2018-07-22,296.58112
2018-07-22,296.5028
2018-07-22,294.22748
2018-07-22,293.4686
2018-07-22,292.80762
2018-07-22,292.4735
2018-07-23,292.2745
2018-07-23,292.02133
2018-07-23,291.68463
2018-07-23,291.45886
2018-07-23,291.68658
2018-07-23,292.15378
2018-07-23,292.63208
2018-07-23,293.91232
2018-07-23,294.7978
2018-07-23,295.64474
2018-07-23,296.80298
2018-07-23,297.19513
2018-07-23,295.75894
2018-07-23,294.5335
2018-07-23,294.7384
2018-07-23,295.35568
2018-07-23,295.70477
2018-07-23,295.6193
2018-07-23,295.2441
2018-07-23,294.33188
2018-07-23,293.95276
2018-07-23,293.205
2018-07-23,292.9753
2018-07-23,292.86633
2018-07-24,292.76257
2018-07-24,292.55835
2018-07-24,292.25296
2018-07-24,291.96194
2018-07-24,291.93976
2018-07-24,292.87024
2018-07-24,294.1296
2018-07-24,296.04083
2018-07-24,297.42874
2018-07-24,298.94846
2018-07-24,299.96378
2018-07-24,300.10666
2018-07-24,300.36246
2018-07-24,300.30438
2018-07-24,300.046
2018-07-24,299.95465
2018-07-24,299.49265
2018-07-24,299.02872
2018-07-24,297.74457
2018-07-24,296.95502
2018-07-24,295.73676
2018-07-24,295.37723
2018-07-24,294.8389
2018-07-24,294.17136
2018-07-25,293.70352
2018-07-25,293.327
2018-07-25,292.89505
2018-07-25,292.6784
2018-07-25,292.4272
2018-07-25,293.81314
2018-07-25,296.39255
2018-07-25,298.02057
2018-07-25,299.29886
2018-07-25,300.34744
2018-07-25,300.79053
2018-07-25,300.98236
2018-07-25,301.09198
2018-07-25,301.2838
2018-07-25,301.3608
2018-07-25,301.398
2018-07-25,300.93405
2018-07-25,300.0786
2018-07-25,298.5713
2018-07-25,296.90085
2018-07-25,295.51685
2018-07-25,294.75146
2018-07-25,294.38736
2018-07-25,294.02454
2018-07-26,293.62653
2018-07-26,293.11234
2018-07-26,292.5975
2018-07-26,291.836
2018-07-26,291.67288
2018-07-26,293.2004
2018-07-26,295.3348
2018-07-26,296.74945
2018-07-26,297.73477
2018-07-26,298.6098
2018-07-26,299.6375
2018-07-26,300.63522
2018-07-26,301.36734
2018-07-26,301.85345
2018-07-26,301.95526
2018-07-26,301.6897
2018-07-26,299.922
2018-07-26,299.1501
2018-07-26,298.10278
2018-07-26,297.27997
2018-07-26,296.003
2018-07-26,295.21735
2018-07-26,294.86172
2018-07-26,294.66205
2018-07-27,294.25293
2018-07-27,293.79944
2018-07-27,293.24283
2018-07-27,292.6869
2018-07-27,292.52505
2018-07-27,293.79617
2018-07-27,295.2976
2018-07-27,296.89236
2018-07-27,298.07147
2018-07-27,299.0039
2018-07-27,299.58792
2018-07-27,300.3233
2018-07-27,300.43164
2018-07-27,300.62085
2018-07-27,299.61142
2018-07-27,299.4176
2018-07-27,298.6672
2018-07-27,297.02286
2018-07-27,295.2976
2018-07-27,295.42746
2018-07-27,294.60724
2018-07-27,294.27054
2018-07-27,293.95016
2018-07-27,293.7877
2018-07-28,293.37726
2018-07-28,293.18607
2018-07-28,292.8089
2018-07-28,292.52377
2018-07-28,292.5923
2018-07-28,293.11755
2018-07-28,293.94232
2018-07-28,294.86304
2018-07-28,295.50314
2018-07-28,296.37427
2018-07-28,297.186
2018-07-28,297.71454
2018-07-28,297.94815
2018-07-28,298.20392
2018-07-28,298.84796
2018-07-28,299.3132
2018-07-28,299.19705
2018-07-28,298.6783
2018-07-28,297.82483
2018-07-28,296.51846
2018-07-28,295.63367
2018-07-28,294.8252
2018-07-28,294.19354
2018-07-28,293.727
2018-07-29,293.3257
2018-07-29,293.11493
2018-07-29,293.02228
2018-07-29,292.77432
2018-07-29,292.6262
2018-07-29,294.48
2018-07-29,296.64703
2018-07-29,297.9912
2018-07-29,299.30145
2018-07-29,301.075
2018-07-29,301.84106
2018-07-29,302.47858
2018-07-29,302.95425
2018-07-29,303.11935
2018-07-29,303.06323
2018-07-29,303.0802
2018-07-29,302.89032
2018-07-29,302.31284
2018-07-29,300.79507
2018-07-29,299.25708
2018-07-29,298.35922
2018-07-29,297.6865
2018-07-29,297.14227
2018-07-29,296.3769
2018-07-30,295.80658
2018-07-30,295.34003
2018-07-30,294.87933
2018-07-30,294.44348
2018-07-30,294.18506
2018-07-30,295.80658
2018-07-30,297.78827
2018-07-30,298.84406
2018-07-30,300.27762
2018-07-30,301.24402
2018-07-30,302.22998
2018-07-30,302.87988
2018-07-30,303.03647
2018-07-30,303.43256
2018-07-30,303.54935
2018-07-30,303.22702
2018-07-30,302.5236
2018-07-30,301.59506
2018-07-30,300.36703
2018-07-30,297.75955
2018-07-30,296.8728
2018-07-30,296.25485
2018-07-30,295.8999
2018-07-30,295.50314
2018-07-31,295.1671
2018-07-31,294.85065
2018-07-31,294.7234
2018-07-31,294.50024
2018-07-31,294.13483
2018-07-31,295.60822
2018-07-31,297.34848
2018-07-31,298.47278
2018-07-31,299.98465
2018-07-31,301.41824
2018-07-31,302.3187
2018-07-31,302.49487
2018-07-31,302.75262
2018-07-31,302.71414
2018-07-31,302.67172
2018-07-31,302.4936
2018-07-31,301.71774
2018-07-31,301.20355
2018-07-31,299.8535
2018-07-31,298.846
2018-07-31,297.65778
2018-07-31,296.74817
2018-07-31,296.23267
2018-07-31,295.99582
2018-08-01,295.69305
2018-08-01,295.39874
2018-08-01,295.35504
2018-08-01,295.14166
2018-08-01,294.6973
2018-08-01,295.54556
2018-08-01,296.5002
2018-08-01,298.18893
2018-08-01,299.83066
2018-08-01,301.00845
2018-08-01,301.85086
2018-08-01,302.26978
2018-08-01,302.11578
2018-08-01,301.80908
2018-08-01,299.76868
2018-08-01,299.46918
2018-08-01,298.85123
2018-08-01,298.65286
2018-08-01,297.88614
2018-08-01,297.15012
2018-08-01,296.5126
2018-08-01,295.61148
2018-08-01,295.19778
2018-08-01,294.84933
2018-08-02,294.57007
2018-08-02,294.36844
2018-08-02,294.24313
2018-08-02,294.22357
2018-08-02,294.2836
2018-08-02,294.5009
2018-08-02,294.88718
2018-08-02,295.81116
2018-08-02,296.39188
2018-08-02,296.8728
2018-08-02,296.71555
2018-08-02,297.0679
2018-08-02,297.79544
2018-08-02,298.73312
2018-08-02,299.28906
2018-08-02,299.2421
2018-08-02,297.1736
2018-08-02,296.2842
2018-08-02,295.85226
2018-08-02,296.28488
2018-08-02,295.79547
2018-08-02,295.19583
2018-08-02,294.80692
2018-08-02,294.4265
2018-08-03,294.33514
2018-08-03,294.33972
2018-08-03,294.27576
2018-08-03,294.22748
2018-08-03,294.20007
2018-08-03,294.9185
2018-08-03,296.41995
2018-08-03,297.8581
2018-08-03,298.96606
2018-08-03,300.25742
2018-08-03,301.1109
2018-08-03,301.69687
2018-08-03,301.97482
2018-08-03,302.07336
2018-08-03,300.84662
2018-08-03,301.0737
2018-08-03,299.9416
2018-08-03,298.60913
2018-08-03,297.8979
2018-08-03,296.63333
2018-08-03,296.75925
2018-08-03,295.26694
2018-08-03,294.8689
2018-08-03,294.40106
2018-08-04,294.0983
2018-08-04,293.6983
2018-08-04,293.57495
2018-08-04,294.03696
2018-08-04,293.88297
2018-08-04,293.86206
2018-08-04,295.111
2018-08-04,296.51718
2018-08-04,297.85745
2018-08-04,299.30017
2018-08-04,300.25284
2018-08-04,300.82443
2018-08-04,301.29556
2018-08-04,301.51154
2018-08-04,301.63684
2018-08-04,301.52655
2018-08-04,301.0326
2018-08-04,300.13864
2018-08-04,298.95825
2018-08-04,297.93378
2018-08-04,296.89563
2018-08-04,296.14786
2018-08-04,295.53055
2018-08-04,295.0105
2018-08-05,294.70056
2018-08-05,295.44507
2018-08-05,294.54462
2018-08-05,293.4562
2018-08-05,293.26175
2018-08-05,294.71817
2018-08-05,297.0718
2018-08-05,298.70703
2018-08-05,300.04663
2018-08-05,301.2153
2018-08-05,301.70926
2018-08-05,302.14056
2018-08-05,302.41266
2018-08-05,302.64105
2018-08-05,302.7807
2018-08-05,302.7187
2018-08-05,302.51904
2018-08-05,301.6662
2018-08-05,300.50537
2018-08-05,298.7951
2018-08-05,297.2591
2018-08-05,296.6072
2018-08-05,295.90836
2018-08-05,295.79092
2018-08-06,295.65717
2018-08-06,295.49142
2018-08-06,295.5906
2018-08-06,295.78244
2018-08-06,295.26562
2018-08-06,296.05844
2018-08-06,298.16934
2018-08-06,299.2062
2018-08-06,300.71417
2018-08-06,302.01987
2018-08-06,302.95425
2018-08-06,303.4058
2018-08-06,303.781
2018-08-06,303.8404
2018-08-06,303.92325
2018-08-06,303.65964
2018-08-06,303.3921
2018-08-06,301.93112
2018-08-06,300.94058
2018-08-06,301.16898
2018-08-06,300.44403
2018-08-06,299.6486
2018-08-06,298.831
2018-08-06,297.35696
2018-08-07,295.50708
2018-08-07,294.49698
2018-08-07,294.13156
2018-08-07,293.83792
2018-08-07,293.70743
2018-08-07,294.8761
2018-08-07,297.43396
2018-08-07,298.51062
2018-08-07,300.2385
2018-08-07,301.95917
2018-08-07,303.22507
2018-08-07,303.9239
2018-08-07,304.3624
2018-08-07,304.52814
2018-08-07,304.59338
2018-08-07,304.4707
2018-08-07,303.95654
2018-08-07,302.28412
2018-08-07,300.4832
2018-08-07,298.6
2018-08-07,297.20624
2018-08-07,296.27835
2018-08-07,295.54166
2018-08-07,294.88
2018-08-08,294.2712
2018-08-08,293.91687
2018-08-08,293.55148
2018-08-08,292.96616
2018-08-08,292.5544
2018-08-08,293.8836
2018-08-08,297.7178
2018-08-08,299.41632
2018-08-08,301.27402
2018-08-08,302.7533
2018-08-08,303.7986
2018-08-08,304.47137
2018-08-08,304.95554
2018-08-08,305.27853
2018-08-08,305.319
2018-08-08,305.10562
2018-08-08,304.54706
2018-08-08,303.0391
2018-08-08,301.31906
2018-08-08,299.82086
2018-08-08,298.7168
2018-08-08,298.01666
2018-08-08,297.45483
2018-08-08,297.16577
2018-08-09,296.91913
2018-08-09,296.62354
2018-08-09,296.27377
2018-08-09,295.79483
2018-08-09,295.3459
2018-08-09,295.9162
2018-08-09,297.59512
2018-08-09,299.00717
2018-08-09,300.7148
2018-08-09,302.30762
2018-08-09,303.67203
2018-08-09,304.73434
2018-08-09,305.52322
2018-08-09,305.87036
2018-08-09,305.97217
2018-08-09,305.82404
2018-08-09,305.28244
2018-08-09,303.82928
2018-08-09,302.0675
2018-08-09,301.0228
2018-08-09,300.24304
2018-08-09,299.59445
2018-08-09,298.90994
2018-08-09,298.19217
2018-08-10,297.53445
2018-08-10,296.90543
2018-08-10,296.31946
2018-08-10,295.82877
2018-08-10,295.44443
2018-08-10,295.8079
2018-08-10,297.2382
2018-08-10,298.8956
2018-08-10,300.5243
2018-08-10,302.01987
2018-08-10,303.2877
2018-08-10,304.32193
2018-08-10,305.0991
2018-08-10,305.4756
2018-08-10,305.58783
2018-08-10,305.45993
2018-08-10,304.83026
2018-08-10,303.59634
2018-08-10,301.77124
2018-08-10,300.97842
2018-08-10,300.36768
2018-08-10,299.5377
2018-08-10,298.86688
2018-08-10,298.1491
2018-08-11,297.3713
2018-08-11,296.78534
2018-08-11,296.22092
2018-08-11,295.6852
2018-08-11,294.96027
2018-08-11,295.01443
2018-08-11,296.68488
2018-08-11,297.04114
2018-08-11,298.11258
2018-08-11,299.60425
2018-08-11,300.86948
2018-08-11,301.68576
2018-08-11,302.4055
2018-08-11,302.9112
2018-08-11,302.9797
2018-08-11,302.86877
2018-08-11,302.40875
2018-08-11,301.40582
2018-08-11,300.15625
2018-08-11,298.8506
2018-08-11,298.00034
2018-08-11,297.43723
2018-08-11,296.89758
2018-08-11,296.4402
2018-08-12,296.07867
2018-08-12,295.67932
2018-08-12,295.3074
2018-08-12,294.98178
2018-08-12,294.63922
2018-08-12,294.9185
2018-08-12,295.97296
2018-08-12,297.20493
2018-08-12,298.75073
2018-08-12,300.11124
2018-08-12,301.2427
2018-08-12,302.10468
2018-08-12,302.64368
2018-08-12,302.89227
2018-08-12,303.19504
2018-08-12,303.00385
2018-08-12,302.7037
2018-08-12,301.7458
2018-08-12,300.35855
2018-08-12,298.74878
2018-08-12,297.72238
2018-08-12,296.96872
2018-08-12,296.356
2018-08-12,295.68585
2018-08-13,295.07706
2018-08-13,294.49698
2018-08-13,294.02325
2018-08-13,293.61215
2018-08-13,293.31592
2018-08-13,294.43695
2018-08-13,297.5488
2018-08-13,299.27927
2018-08-13,301.107
2018-08-13,302.60712
2018-08-13,303.70596
2018-08-13,304.56467
2018-08-13,304.8211
2018-08-13,304.9751
2018-08-13,304.82764
2018-08-13,304.5301
2018-08-13,304.0642
2018-08-13,302.87726
2018-08-13,301.53308
2018-08-13,300.24826
2018-08-13,299.0176
2018-08-13,298.16476
2018-08-13,297.52008
2018-08-13,297.0418
2018-08-14,296.4317
2018-08-14,295.7224
2018-08-14,295.1619
2018-08-14,294.9061
2018-08-14,294.67642
2018-08-14,296.01212
2018-08-14,298.47406
2018-08-14,300.19934
2018-08-14,301.94415
2018-08-14,303.30988
2018-08-14,304.38916
2018-08-14,305.21915
2018-08-14,305.4919
2018-08-14,305.65045
2018-08-14,303.76666
2018-08-14,303.14935
2018-08-14,301.8528
2018-08-14,301.2786
2018-08-14,300.00552
2018-08-14,296.848
2018-08-14,296.40167
2018-08-14,295.9423
2018-08-14,295.4927
2018-08-14,295.1371
2018-08-15,294.41736
2018-08-15,294.16028
2018-08-15,293.88882
2018-08-15,293.52213
2018-08-15,293.2161
2018-08-15,293.68787
2018-08-15,294.9394
2018-08-15,295.33807
2018-08-15,296.29532
2018-08-15,297.7439
2018-08-15,298.83817
2018-08-15,300.08124
2018-08-15,301.05087
2018-08-15,301.60812
2018-08-15,301.8254
2018-08-15,301.4561
2018-08-15,300.72525
2018-08-15,299.98074
2018-08-15,299.05872
2018-08-15,297.7798
2018-08-15,296.7051
2018-08-15,295.7857
2018-08-15,295.11295
2018-08-15,294.66205
2018-08-16,294.26663
2018-08-16,293.9058
2018-08-16,293.65067
2018-08-16,293.42685
2018-08-16,293.11688
2018-08-16,293.50122
2018-08-16,294.85193
2018-08-16,296.03104
2018-08-16,297.4594
2018-08-16,298.84732
2018-08-16,299.72562
2018-08-16,300.5667
2018-08-16,301.16766
2018-08-16,301.3706
2018-08-16,301.3308
2018-08-16,301.3282
2018-08-16,300.4734
2018-08-16,299.85022
2018-08-16,298.62805
2018-08-16,298.06235
2018-08-16,296.8656
2018-08-16,295.61212
